within_source_D,across_source_D,n_sources
0.6739935874938965,0.8292841911315918,3
1.1377190947532654,0.9147839148839315,3
0.60596828284087,0.7608826160430908,3
0.7396100097232394,0.9134584267934164,3
0.7052717076407539,1.1608856121699016,3
0.5498138931062487,1.0667049487431843,3
0.7094149258401657,0.8750431140263876,3
1.0560348828633626,0.8226164182027181,3
0.6282000674141778,1.0091218550999959,3
0.8024019863870407,1.119385043780009,3
1.0380346775054932,1.0465290943781536,3
0.5126278400421143,0.9999210039774576,3
0.5634371704525417,1.1447817881902058,3
0.8854074544376797,1.2177943388621013,3
0.6769788265228271,1.0180787642796834,3
0.8726805316077338,0.7063980102539062,3
0.5534843338860406,1.003329078356425,3
0.9631123529540169,1.1124904950459797,3
0.789918773704105,0.992262045542399,3
0.510228713353475,0.9670792023340861,3
0.7059299548467001,1.2031927506128948,3
0.9564080105887518,1.0626689592997234,3
0.49507248401641846,0.5087885061899822,4
0.6552079717318217,0.9385389486948649,3
0.8061263759930929,1.1129190524419148,3
0.8471148676342435,0.8578540484110514,3
0.9267644219928317,1.1700974305470784,3
0.8972946074273852,0.9024473031361898,3
0.8096419837739733,1.0505623022715251,3
0.8351600766181946,1.0997061332066853,3
0.6189256509145101,1.2387077808380127,3
0.8205152551333109,0.763543446858724,3
0.5412225325902303,0.85158638159434,3
1.097909626033571,0.8063769340515137,3
0.7658942408031888,0.885851780573527,3
1.0679053597980075,0.970999002456665,3
0.6409672498703003,1.0052472750345867,3
0.4899088806576199,0.5868843396504719,3
0.8322508467568291,0.9065381288528442,3
0.7162951628367106,0.9563848972320557,3
0.8009380102157593,0.6809258460998535,3
0.7561499145295884,0.9519025484720866,3
0.8743268383873835,1.1761528650919597,3
0.8449286897977193,0.7654111385345459,4
0.8371009146725689,0.7756452560424805,3
0.9630677700042725,0.8357861836751302,3
0.5611239936616685,0.7495592435201008,3
0.5807483593622843,1.2616534233093262,3
0.8691241674953037,1.094404141108195,3
1.0968897541364033,0.8346366484959921,3
0.8480637338426379,0.7700298627217611,3
0.5594427320692273,0.9125262896219889,3
0.8579112688700358,0.6735405921936035,3
0.6108409431245592,0.9840361277262369,3
0.7245863278706869,0.7731693585713705,3
0.6560180981953939,0.9551488955815634,3
0.6934744781917996,1.2521069844563801,3
0.5048602898915608,0.8017317454020182,3
0.8072605530420939,1.0945407549540203,3
0.9428333242734274,1.1535851160685222,3
0.8497186766730415,0.9990406036376953,3
0.5412974913914999,0.6670117378234863,3
0.8713837332195706,0.772559642791748,3
1.0339421298768785,0.8829827308654785,3
0.6357765727572972,1.0883471965789795,3
0.6643644306394788,1.0413708289464314,3
0.6921407646603054,1.1099133094151814,3
0.5760617123709785,1.1474348306655884,3
0.9319953454865351,1.22039133310318,3
0.6247818470001221,1.0513787269592285,3
0.5575884977976481,0.6394985516866047,3
0.9665655546718174,0.774003267288208,4
0.43731947739919025,1.2013805905977886,3
0.7013298008177017,0.6908013025919597,3
0.18778774110894453,0.34767818450927734,4
0.746531069278717,0.6390922864278157,3
0.661320964495341,0.990662415822347,3
0.8142786688274807,0.8775027990341187,3
0.4691646099090576,0.7544536590576172,3
0.5369393825531006,0.9738840262095133,3
0.9361733595530192,1.247212012608846,3
0.26292307906680634,0.7466013431549072,4
0.829001201523675,1.144230047861735,3
0.8035021689203049,0.9850203990936279,3
0.6655232508977255,1.1265914837519329,3
0.6306316985024346,1.240555961926778,3
0.09473686748080783,0.2540774345397949,3
0.7282899220784506,1.1342674096425374,3
0.717840830485026,0.8475062052408854,3
0.8598434991306729,0.7939097086588541,3
0.5323117176691691,1.1539512077967327,3
0.8268560369809469,0.9731648365656534,3
0.8791719476381937,1.0306520064671834,3
0.7373102506001791,0.8816648324330648,3
0.8268018431133694,1.142584999402364,3
0.8786900771988764,1.1294836203257244,3
0.9415761364830865,0.840625524520874,3
0.5530120796627468,0.5329158306121826,3
0.7013446648915609,0.42168235778808594,4
0.7478070788913302,1.1964063445727031,3
0.6778341796663073,1.0947726964950562,3
0.20163227452172172,0.3776299158732096,3
0.5277822415033976,1.181780219078064,3
0.5251192251841227,0.8011166254679362,3
0.5581935511695014,1.163895606994629,3
0.895312229792277,0.9898946682612101,3
0.7273214326964483,1.0981721878051758,3
0.560706721411811,0.8347301483154297,3
0.6134019494056702,1.223250965277354,3
0.49507280190785724,0.5729385217030842,3
0.8735619915856255,0.9177184104919434,3
0.713104420238071,1.1973278125127156,3
0.5521008968353271,0.9506578048070272,3
0.8273850381374359,1.0407785574595134,4
0.8744921750492519,1.0760820706685383,3
0.43301109472910565,1.1775857210159302,3
0.4801110823949178,0.7435898780822754,3
0.1833808978398641,0.6556241512298584,3
0.675923572646247,0.788365920384725,3
0.6955927875306872,1.0167712370554607,3
0.4408682505289714,0.8160800139109293,3
0.775696317354838,1.0441710551579793,3
0.910145103931427,0.9486886660257975,3
0.5553047921922473,0.8716933727264404,3
0.7683819532394409,0.917181134223938,4
0.5457927121056451,1.0270053545633953,3
0.7715608543819851,0.7803147633870443,3
0.9827067719565498,1.0743985970815022,3
0.860431260532803,1.0904514789581299,3
0.6776585314008926,1.0820679267247517,3
0.8655640549129909,0.8796022335688273,3
0.7650731272167629,1.024743874867757,3
1.0910765197541978,0.9322507381439209,3
0.8458504146999783,0.9055138429005941,3
0.5818776461813184,0.6245481173197429,4
0.8287576172086929,0.6105564435323079,3
0.32848599751790364,0.5635316371917725,3
0.5543261369069418,0.6687739690144856,3
0.9045943975448608,1.089979648590088,3
0.9619465602768792,1.173588474591573,3
